PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,IsAlone,Total_Amenities,NoSpending,IsSleep,IsVIP,Side,Num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T
5643_01,-0.3354002054871241,1.22189308911297,-0.6489032714011534,2.241018582536512,-0.41238631521413127,-0.63481033484923,True,0.619529738802574,0,0.11391135229083794,0,0,0,1,88,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5643_02,-0.7566010312434633,2.276265173800854,-0.6489032714011534,0.4983594228784503,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,0.4939970719799599,0,0,0,1,88,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5643_03,-0.9672014441216329,1.7357963269952708,-0.6489032714011534,0.8629870715828019,-0.6632339304133921,0.240802885578781,False,0.619529738802574,0,-0.2618997388731955,0,0,0,1,88,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5644_01,-0.054599654982898045,2.135208055575584,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,0.07575641575345357,False,-0.6486679746237808,1,0.17161883737953312,0,0,0,0,190,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5645_01,-0.3354002054871241,-0.6403720524482873,0.97918345749162,2.3543365808396657,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,0.291308436082012,0,0,0,1,89,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5646_01,0.7176018589037237,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,90,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5647_01,0.43680130839949766,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,0,868,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5647_02,1.6302036480424587,-0.6403720524482873,1.8296066643604474,0.7219557822571798,-0.6632339304133921,1.9892754742028216,True,0.619529738802574,0,0.4783234340546353,0,0,0,0,868,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5647_03,1.3494030975382325,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,2.2159343585576585,2.0305301088144363,False,0.619529738802574,0,1.0315316090098428,0,0,0,0,868,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5648_01,-0.12479979260895457,1.4934819058833253,1.6796726999123488,-0.6248885376370679,-0.014802251727972766,2.461780318528865,False,-0.01456911791060339,0,1.652421402278952,0,0,0,0,879,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5648_02,1.4898033727903455,-0.6403720524482873,0.9360833252614498,-0.6248885376370679,1.3216954889155548,2.6569412603036184,False,-0.01456911791060339,0,2.540119259322337,0,0,0,0,879,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5650_01,-0.3354002054871241,0.8450048931912553,0.4211436764299588,1.5731267345645032,1.9721238436201776,-0.63481033484923,False,-0.6486679746237808,1,0.13635315204755274,0,0,0,0,1787,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5651_01,-0.1949999302350111,1.8191436657895352,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,0.7212342070059062,True,-0.6486679746237808,1,-0.20882310135334622,0,0,0,1,1801,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5652_01,-0.3354002054871241,1.3344519342493812,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.5053089429123128,False,-0.6486679746237808,1,-0.3092768716929267,0,0,0,0,193,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5653_01,-0.9672014441216329,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1788,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5655_01,0.9282022717818933,1.9610686001944715,0.6099968983833443,-0.08615080967936879,-0.1615387000148706,-0.63481033484923,False,-0.6486679746237808,1,-0.07132255046299843,0,0,0,0,194,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5659_01,1.560003510416402,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.8413543972429578,False,-0.6486679746237808,1,-0.19706787290935276,0,0,0,0,197,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5661_01,0.9984024094079499,1.7312038911450383,0.7124132898887657,-0.6248885376370679,-0.1615387000148706,-0.63481033484923,True,-0.01456911791060339,0,-0.26439327217949715,0,0,0,0,1179,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5661_02,0.15600075789527154,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.01456911791060339,0,-0.510540631415845,1,1,0,0,1790,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5662_01,-1.0374015817476894,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,-0.510540631415845,1,1,0,1,1802,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5662_02,0.15600075789527154,0.32919144203866274,-0.6489032714011534,-0.6248885376370679,1.6970893463942898,-0.63481033484923,False,-0.01456911791060339,0,-0.2640370531357398,0,0,0,1,92,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5663_01,0.2964010331473846,-0.6403720524482873,1.8500424771045536,0.07141987461011601,0.8418517607821722,1.1824891564367879,True,-0.6486679746237808,1,0.10393721906563137,0,0,0,1,1573,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5667_01,-0.5460006183652937,-0.6403720524482873,1.4698959832773317,-0.6248885376370679,2.326210435165628,0.6191412572562919,False,-0.6486679746237808,1,1.054329627810315,0,0,0,0,1791,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5671_01,-1.107601719373746,0.8450048931912553,1.8909887117583546,0.4525869182783303,-0.6632339304133921,0.5256848630236298,False,-0.6486679746237808,1,0.1306536473474347,0,0,0,0,1792,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5673_01,0.015600482643158482,1.438865595222904,1.5019851480628224,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.21452260605346427,0,0,0,1,95,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5674_01,-0.4758004807392372,-0.6403720524482873,2.5448043105028306,-0.6248885376370679,2.6788225833874684,-0.38170135136456046,False,-0.6486679746237808,1,7.269995722332798,0,0,0,1,1026,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5677_01,-0.4758004807392372,1.910462278953265,-0.6489032714011534,1.5434900213302198,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.04781209357501151,0,0,0,0,1181,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5679_01,-0.7566010312434633,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,1,1807,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5679_02,0.43680130839949766,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,1,1807,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5679_03,-0.6162007559913503,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,1,1807,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5680_01,-0.7566010312434633,-0.6403720524482873,-0.6489032714011534,2.2446562108832735,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,0.06261580998977556,0,0,0,0,1183,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5681_01,2.61300557480725,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1808,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5684_01,0.2964010331473846,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.2536285955157513,0,-0.510540631415845,1,1,0,1,1027,1,0,0,0,0,1,0,1,0,0,0,0,0,0
5684_02,1.3494030975382325,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.2536285955157513,0,-0.510540631415845,1,1,0,1,1027,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5684_03,0.6474017212776673,-0.6403720524482873,1.7704355881418763,0.887539474643109,1.3746825262484492,1.967638522533962,False,1.2536285955157513,0,0.47547368170457627,0,0,0,1,1027,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5684_04,2.332205024303024,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.2536285955157513,0,-0.510540631415845,1,1,0,1,1027,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5685_01,-0.6864008936174067,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1796,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5686_01,1.0686025470340064,2.198323887920785,-0.6489032714011534,1.1946678351256343,-0.6632339304133921,-0.63481033484923,False,-0.01456911791060339,0,0.3351233784641695,0,0,0,0,1796,0,0,1,1,0,0,0,0,0,0,0,0,1,0
5686_02,-0.26520006786106765,2.023960659411136,0.9961093555584476,0.6559301071679352,0.17006381005252635,1.8120224407982952,False,-0.01456911791060339,0,0.3372606927267138,0,0,0,0,891,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5687_01,-0.9672014441216329,1.510723313937946,1.874817620470145,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,0.1929919800049758,0,0,0,0,201,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5688_01,-0.6162007559913503,0.30196490791059244,1.1194787731718163,2.100489490727556,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.04781209357501151,0,0,0,1,96,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5689_01,0.3666011707734411,1.3638588313596707,-0.6489032714011534,-0.6248885376370679,1.8560355130574095,1.2115237078089076,False,-0.6486679746237808,1,0.003483448726050875,0,0,0,0,203,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5692_01,-0.40560034311318066,1.8254548162952569,-0.6489032714011534,2.002774427062183,1.689016968355971,-0.63481033484923,False,-0.6486679746237808,1,0.32586168332647764,0,0,0,0,1185,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5693_01,1.138802684660063,-0.6403720524482873,-0.6489032714011534,2.388802390954493,0.9445465007965077,-0.63481033484923,True,-0.6486679746237808,1,0.35008457830197937,0,0,0,1,99,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5695_01,0.7176018589037237,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1809,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5696_01,0.2964010331473846,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1797,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5698_01,-1.0374015817476894,-0.6403720524482873,-0.6489032714011534,1.623998880936395,1.3320572448739143,1.4552087082533744,False,-0.01456911791060339,0,-0.1981365300406249,0,0,0,1,100,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5698_02,-0.1949999302350111,1.2654220554410642,-0.6489032714011534,-0.08615080967936879,-0.6632339304133921,1.759975110314461,True,-0.01456911791060339,0,-0.19528677769056585,0,0,0,1,1810,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5700_01,1.279202959912176,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1811,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5701_01,0.05694401502381382,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,813,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5702_01,-0.054599654982898045,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1798,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5704_01,-0.4758004807392372,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1799,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5705_01,-0.8268011688695198,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1812,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5706_01,-0.8970013064955764,-0.6403720524482873,1.4427515105023314,1.935146204859799,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,-0.08913350265086732,0,0,0,1,103,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5706_02,-1.388402269877972,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,-0.510540631415845,1,0,0,1,1813,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5707_01,-0.9672014441216329,-0.6403720524482873,-0.6489032714011534,2.0493457338433108,0.5676478735386848,-0.63481033484923,True,-0.6486679746237808,1,-0.15360914957095267,0,0,0,1,104,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5709_01,0.2964010331473846,-0.6403720524482873,2.212024488475148,-0.6248885376370679,2.347643591929515,-0.63481033484923,True,-0.6486679746237808,1,2.5084157644279306,0,0,0,1,1024,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5710_01,2.2620048866769675,-0.6403720524482873,1.0977093136812919,2.0898514964499397,-0.6632339304133921,0.3997632299310022,True,-0.6486679746237808,1,-0.06099219819403448,0,0,0,1,105,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5711_01,-0.6864008936174067,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.703942655255066,1.2296719928190676,False,-0.6486679746237808,1,-0.20561712995952983,0,0,0,0,206,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5712_01,2.2620048866769675,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1197,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5713_01,0.9282022717818933,-0.6403720524482873,0.5118199277453882,1.6143433004170207,1.5354132056505072,0.7632528170629529,True,-0.6486679746237808,1,-0.21665992031600853,0,0,0,0,1801,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5714_01,-1.7394029580082546,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,1.887727452228929,0,-0.510540631415845,1,0,0,0,1802,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5714_02,-1.1778018569998026,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.887727452228929,0,-0.510540631415845,1,0,0,0,1802,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5714_03,-2.020203508512481,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.887727452228929,0,-0.510540631415845,1,0,0,0,1802,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5714_04,-0.6864008936174067,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.887727452228929,0,-0.510540631415845,1,1,0,0,1802,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5714_05,-0.16071117688116476,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.887727452228929,0,-0.510540631415845,1,1,0,0,1802,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5716_01,0.015600482643158482,-0.6403720524482873,1.1117223258559437,-0.6248885376370679,-0.6632339304133921,1.9405547616805734,True,-0.6486679746237808,1,-0.037481741306047554,0,0,0,1,106,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5717_01,2.1216046114248543,-0.6403720524482873,1.5692724946622507,-0.6248885376370679,1.1378291421643483,1.1748548907410434,True,-0.6486679746237808,1,-0.17248875889009369,0,0,0,0,1803,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5718_01,-0.6162007559913503,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1814,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5719_01,2.8938061253114764,1.5524719204690294,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.6481291058531824,True,-0.01456911791060339,0,-0.18709373968414617,0,0,0,0,1804,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5719_02,-1.8096030956343112,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.01456911791060339,0,-0.510540631415845,1,1,0,0,1804,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5721_01,0.5772015836516107,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,-0.510540631415845,1,1,0,1,1028,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5721_02,2.0514044737987978,-0.6403720524482873,1.940929045188365,1.8604196333350536,0.08930891518439005,2.3680237965619115,False,-0.01456911791060339,0,1.7357766585181784,0,0,0,1,1028,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5722_01,1.0686025470340064,0.9204829721726,-0.6489032714011534,0.4983594228784503,1.2099971130736913,2.1595861738158337,False,-0.6486679746237808,1,0.33262984515786786,0,0,0,1,1815,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5723_01,-0.3354002054871241,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1198,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5724_01,-0.6162007559913503,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1805,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5725_01,-0.3354002054871241,1.217242519620592,-0.6489032714011534,1.667912605177209,1.5785003844846388,1.5381207969623076,True,-0.6486679746237808,1,-0.014683722505575387,0,0,0,1,107,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5726_01,-0.12479979260895457,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,998,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5727_01,-0.054599654982898045,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.7137312030084373,-0.63481033484923,False,-0.6486679746237808,1,-0.2572688913043496,0,0,0,0,1807,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5728_01,-0.3354002054871241,-0.6403720524482873,1.188657926536438,-0.6248885376370679,0.9134442267563447,1.642456617800017,False,-0.6486679746237808,1,-0.22414052023491346,0,0,0,0,208,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5729_01,0.015600482643158482,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,209,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5730_01,-0.26520006786106765,2.1575940706150836,-0.4123536323720409,-0.6248885376370679,-0.6632339304133921,1.1194215474605564,False,-0.6486679746237808,1,0.25568653170627426,0,0,0,0,210,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5732_01,-0.6162007559913503,-0.6403720524482873,-0.6489032714011534,0.9252989711467848,-0.2656498669272334,1.7849957905933898,False,-0.6486679746237808,1,-0.22235942501612657,0,0,0,0,1808,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5733_01,0.3666011707734411,-0.6403720524482873,1.8986979829114654,0.13132546850302063,-0.014802251727972766,0.6934872634797048,True,-0.01456911791060339,0,0.12816011404113306,0,0,0,0,1809,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5733_02,-0.054599654982898045,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.900220122263899,1.0816127288848858,False,-0.01456911791060339,0,-0.04745587453125413,0,0,0,0,211,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5735_01,-0.16071117688116476,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1187,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5736_01,-0.40560034311318066,-0.3857166514322533,-0.6489032714011534,-0.3555196736582183,-0.6632339304133921,1.7124706423124934,False,-0.6486679746237808,1,-0.28968482428627096,0,0,0,0,212,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5737_01,0.7176018589037237,-0.6403720524482873,2.5524297749204483,0.40069433248187014,0.6717590404510477,-0.12859236787989112,True,-0.01456911791060339,0,3.73238439877828,0,0,0,1,1025,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5737_02,0.43680130839949766,-0.6403720524482873,2.402300919958636,-0.6248885376370679,1.4608447282729522,1.7604926994518317,True,-0.01456911791060339,0,2.5864277350107963,0,0,0,1,1025,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5738_01,-0.7566010312434633,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1816,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5739_01,-0.6162007559913503,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1818,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5740_01,0.9282022717818933,-0.6403720524482873,0.31798458824152476,-0.6248885376370679,1.1378291421643483,2.62303834454168,False,-0.01456911791060339,0,2.215247491415609,0,0,0,0,1362,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5740_02,0.22620089552132805,0.9256942664163775,1.6170804557792229,1.9346105505720537,1.618985720603619,1.982861671490582,False,-0.01456911791060339,0,0.7013165554467538,0,0,0,0,1362,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5742_01,1.4898033727903455,0.8513944470102305,0.5118199277453882,-0.6248885376370679,-0.6632339304133921,1.726928551150306,False,-0.6486679746237808,1,-0.2508569485167168,0,0,0,1,109,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5744_01,-0.40560034311318066,-0.6403720524482873,0.5924920875548744,2.0009710961035894,0.17006381005252635,-0.38170135136456046,True,-0.6486679746237808,1,-0.18780617777166092,0,0,0,1,1819,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5746_01,-0.6864008936174067,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,2.445753019125508,1.1696752425442276,False,-0.6486679746237808,1,1.4557884901248797,0,0,0,1,1820,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5747_01,0.015600482643158482,1.7747328574731323,0.6722175921355653,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.23910172007272332,0,0,0,0,216,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5748_01,0.43680130839949766,1.3852069987335407,1.425989396356874,1.7578110687220347,-0.41238631521413127,2.1379791637490926,False,-0.6486679746237808,1,0.6033563184134748,0,0,1,0,1373,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5750_01,-0.7566010312434633,-0.6403720524482873,1.5486473334144089,-0.6248885376370679,-0.6632339304133921,1.511498227952537,False,-0.6486679746237808,1,-0.1610897494898576,0,0,0,0,1188,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5751_01,-0.3354002054871241,1.2264855249632027,0.3900978294584438,0.8086731874598638,1.6222727242219024,-0.38170135136456046,False,-0.6486679746237808,1,-0.23553952963514954,0,0,0,0,1811,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5755_01,-0.40560034311318066,1.0087084412873983,-0.6489032714011534,1.8525552747532985,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.27044899592337257,0,0,0,1,1821,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5756_01,1.560003510416402,1.6731234707018616,-0.6489032714011534,1.6636302794845275,-0.6632339304133921,-0.63481033484923,False,3.7900240223684616,0,-0.18923105394669043,0,0,0,0,218,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5756_02,0.9282022717818933,1.5958486268653802,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.388632337171289,False,3.7900240223684616,0,-0.2636808340919824,0,0,0,0,218,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5756_03,-0.6864008936174067,0.017902609784268855,-0.6489032714011534,-0.6248885376370679,1.7162637298617325,-0.63481033484923,False,3.7900240223684616,0,-0.2537067008667758,0,0,0,0,218,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5756_04,-0.40560034311318066,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,3.7900240223684616,0,-0.510540631415845,1,0,0,0,218,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5756_05,-0.6864008936174067,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,3.7900240223684616,0,-0.510540631415845,1,1,0,0,218,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5756_06,-0.4758004807392372,1.22189308911297,-0.6489032714011534,1.7719139847065055,-0.6632339304133921,0.5686944074073245,False,3.7900240223684616,0,-0.27543606253597586,0,0,0,0,218,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5756_07,-0.26520006786106765,0.30196490791059244,0.015175522038174917,2.462201447831567,1.4494209312347772,-0.63481033484923,False,3.7900240223684616,0,0.6211672706013438,0,0,0,0,218,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5756_08,0.15600075789527154,0.2725580108003029,-0.6489032714011534,-0.6248885376370679,2.0714117389635325,1.929328082422167,False,3.7900240223684616,0,0.5734339187378551,0,0,0,0,218,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5757_01,-0.40560034311318066,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.6261781212277484,-0.38170135136456046,False,-0.6486679746237808,1,-0.311414185955471,0,0,0,0,219,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5758_01,-0.4758004807392372,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1822,1,0,0,0,0,1,0,0,0,0,0,0,1,0
